date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:09:43	3271/3271	---MCZ	200	added ('OK')	application/json	date:Sat,%2024%20Sep%202022%2005:39:43%20GMT	https://maxcoach.thememove.com/main/wp-json/wp/v2/zoom_meetings/3341	C:/xampp/htdocs/ssip/maxcoach.thememove.com/main/wp-json/wp/v2/zoom_meetings/3341.json	(from https://maxcoach.thememove.com/main/zoom-meetings/strategic-planning-meeting/)
11:09:44	0/-1	---M--	301	error ('')			https://maxcoach.thememove.com/main/maxcoach-education	C:/xampp/htdocs/ssip/maxcoach.thememove.com/main/maxcoach-education.10b1.delayed	(from https://maxcoach.thememove.com/main/zoom-meetings/strategic-planning-meeting/)
11:09:44	0/-1	---M--	301	error ('')			https://maxcoach.thememove.com/main/course-portal	C:/xampp/htdocs/ssip/maxcoach.thememove.com/main/course-portal.10b2.delayed	(from https://maxcoach.thememove.com/main/zoom-meetings/strategic-planning-meeting/)
11:09:44	0/-1	---M--	301	error ('')			https://maxcoach.thememove.com/main/distant-learning	C:/xampp/htdocs/ssip/maxcoach.thememove.com/main/distant-learning.10b3.delayed	(from https://maxcoach.thememove.com/main/zoom-meetings/strategic-planning-meeting/)
11:09:44	0/-1	---M--	301	error ('')			https://maxcoach.thememove.com/main/multimedia-pedagogy	C:/xampp/htdocs/ssip/maxcoach.thememove.com/main/multimedia-pedagogy.10b4.delayed	(from https://maxcoach.thememove.com/main/zoom-meetings/strategic-planning-meeting/)
11:09:44	0/-1	---M--	301	error ('')			https://maxcoach.thememove.com/main/modern-schooling	C:/xampp/htdocs/ssip/maxcoach.thememove.com/main/modern-schooling.10b5.delayed	(from https://maxcoach.thememove.com/main/zoom-meetings/strategic-planning-meeting/)
11:09:44	0/-1	---M--	301	error ('')			https://maxcoach.thememove.com/main/remote-training	C:/xampp/htdocs/ssip/maxcoach.thememove.com/main/remote-training.10b6.delayed	(from https://maxcoach.thememove.com/main/zoom-meetings/strategic-planning-meeting/)
11:09:44	0/-1	---M--	301	error ('')			https://maxcoach.thememove.com/main/health-coaching	C:/xampp/htdocs/ssip/maxcoach.thememove.com/main/health-coaching.10b7.delayed	(from https://maxcoach.thememove.com/main/zoom-meetings/strategic-planning-meeting/)
11:09:44	0/-1	---M--	301	error ('')			https://maxcoach.thememove.com/main/gym-coaching	C:/xampp/htdocs/ssip/maxcoach.thememove.com/main/gym-coaching.10b8.delayed	(from https://maxcoach.thememove.com/main/zoom-meetings/strategic-planning-meeting/)
11:09:44	0/-1	---M--	301	error ('')			https://maxcoach.thememove.com/main/business	C:/xampp/htdocs/ssip/maxcoach.thememove.com/main/business.10b9.delayed	(from https://maxcoach.thememove.com/main/zoom-meetings/strategic-planning-meeting/)
11:09:44	0/-1	---M--	301	error ('')			https://maxcoach.thememove.com/main/kitchen-coach	C:/xampp/htdocs/ssip/maxcoach.thememove.com/main/kitchen-coach.10ba.delayed	(from https://maxcoach.thememove.com/main/zoom-meetings/strategic-planning-meeting/)
11:09:44	0/-1	---M--	301	error ('')			https://maxcoach.thememove.com/main/artist	C:/xampp/htdocs/ssip/maxcoach.thememove.com/main/artist.10bb.delayed	(from https://maxcoach.thememove.com/main/zoom-meetings/strategic-planning-meeting/)
11:09:44	0/-1	---M--	301	error ('')			https://maxcoach.thememove.com/main/motivation	C:/xampp/htdocs/ssip/maxcoach.thememove.com/main/motivation.10bc.delayed	(from https://maxcoach.thememove.com/main/zoom-meetings/strategic-planning-meeting/)
11:09:44	0/-1	---M--	301	error ('')			https://maxcoach.thememove.com/main/yoga	C:/xampp/htdocs/ssip/maxcoach.thememove.com/main/yoga.10bd.delayed	(from https://maxcoach.thememove.com/main/zoom-meetings/strategic-planning-meeting/)
11:09:44	0/-1	---M--	301	error ('')			https://maxcoach.thememove.com/main/photography	C:/xampp/htdocs/ssip/maxcoach.thememove.com/main/photography.10be.delayed	(from https://maxcoach.thememove.com/main/zoom-meetings/strategic-planning-meeting/)
11:09:44	0/-1	---M--	301	error ('')			https://maxcoach.thememove.com/main/personal-finance	C:/xampp/htdocs/ssip/maxcoach.thememove.com/main/personal-finance.10bf.delayed	(from https://maxcoach.thememove.com/main/zoom-meetings/strategic-planning-meeting/)
11:09:44	0/-1	---M--	301	error ('')			https://maxcoach.thememove.com/main/dancing	C:/xampp/htdocs/ssip/maxcoach.thememove.com/main/dancing.10c0.delayed	(from https://maxcoach.thememove.com/main/zoom-meetings/strategic-planning-meeting/)
11:09:44	0/-1	---M--	301	error ('')			https://maxcoach.thememove.com/main/guitar	C:/xampp/htdocs/ssip/maxcoach.thememove.com/main/guitar.10c1.delayed	(from https://maxcoach.thememove.com/main/zoom-meetings/strategic-planning-meeting/)
11:09:44	0/-1	---M--	301	error ('')			https://maxcoach.thememove.com/main/maxcoach-education	C:/xampp/htdocs/ssip/maxcoach.thememove.com/main/maxcoach-education.10c2.delayed	(from https://maxcoach.thememove.com/main/blog/page/2/)
11:09:44	0/-1	---M--	301	error ('')			https://maxcoach.thememove.com/main/course-portal	C:/xampp/htdocs/ssip/maxcoach.thememove.com/main/course-portal.10c3.delayed	(from https://maxcoach.thememove.com/main/blog/page/2/)
11:09:44	0/-1	---M--	301	error ('')			https://maxcoach.thememove.com/main/distant-learning	C:/xampp/htdocs/ssip/maxcoach.thememove.com/main/distant-learning.10c4.delayed	(from https://maxcoach.thememove.com/main/blog/page/2/)
11:09:44	0/-1	---M--	301	error ('')			https://maxcoach.thememove.com/main/multimedia-pedagogy	C:/xampp/htdocs/ssip/maxcoach.thememove.com/main/multimedia-pedagogy.10c5.delayed	(from https://maxcoach.thememove.com/main/blog/page/2/)
11:09:44	0/-1	---M--	301	error ('')			https://maxcoach.thememove.com/main/modern-schooling	C:/xampp/htdocs/ssip/maxcoach.thememove.com/main/modern-schooling.10c6.delayed	(from https://maxcoach.thememove.com/main/blog/page/2/)
11:09:44	0/-1	---M--	301	error ('')			https://maxcoach.thememove.com/main/remote-training	C:/xampp/htdocs/ssip/maxcoach.thememove.com/main/remote-training.10c7.delayed	(from https://maxcoach.thememove.com/main/blog/page/2/)
11:09:44	0/-1	---M--	301	error ('')			https://maxcoach.thememove.com/main/health-coaching	C:/xampp/htdocs/ssip/maxcoach.thememove.com/main/health-coaching.10c8.delayed	(from https://maxcoach.thememove.com/main/blog/page/2/)
11:09:44	0/-1	---M--	301	error ('')			https://maxcoach.thememove.com/main/gym-coaching	C:/xampp/htdocs/ssip/maxcoach.thememove.com/main/gym-coaching.10c9.delayed	(from https://maxcoach.thememove.com/main/blog/page/2/)
11:09:44	0/-1	---M--	301	error ('')			https://maxcoach.thememove.com/main/business	C:/xampp/htdocs/ssip/maxcoach.thememove.com/main/business.10ca.delayed	(from https://maxcoach.thememove.com/main/blog/page/2/)
11:09:44	0/-1	---M--	301	error ('')			https://maxcoach.thememove.com/main/kitchen-coach	C:/xampp/htdocs/ssip/maxcoach.thememove.com/main/kitchen-coach.10cb.delayed	(from https://maxcoach.thememove.com/main/blog/page/2/)
11:09:44	0/-1	---M--	301	error ('')			https://maxcoach.thememove.com/main/artist	C:/xampp/htdocs/ssip/maxcoach.thememove.com/main/artist.10cc.delayed	(from https://maxcoach.thememove.com/main/blog/page/2/)
11:09:44	0/-1	---M--	301	error ('')			https://maxcoach.thememove.com/main/motivation	C:/xampp/htdocs/ssip/maxcoach.thememove.com/main/motivation.10cd.delayed	(from https://maxcoach.thememove.com/main/blog/page/2/)
11:09:44	0/-1	---M--	301	error ('')			https://maxcoach.thememove.com/main/yoga	C:/xampp/htdocs/ssip/maxcoach.thememove.com/main/yoga.10ce.delayed	(from https://maxcoach.thememove.com/main/blog/page/2/)
11:09:44	0/-1	---M--	301	error ('')			https://maxcoach.thememove.com/main/photography	C:/xampp/htdocs/ssip/maxcoach.thememove.com/main/photography.10cf.delayed	(from https://maxcoach.thememove.com/main/blog/page/2/)
11:09:44	0/-1	---M--	301	error ('')			https://maxcoach.thememove.com/main/personal-finance	C:/xampp/htdocs/ssip/maxcoach.thememove.com/main/personal-finance.10d0.delayed	(from https://maxcoach.thememove.com/main/blog/page/2/)
11:09:44	0/-1	---M--	301	error ('')			https://maxcoach.thememove.com/main/dancing	C:/xampp/htdocs/ssip/maxcoach.thememove.com/main/dancing.10d1.delayed	(from https://maxcoach.thememove.com/main/blog/page/2/)
11:09:44	0/-1	---M--	301	error ('')			https://maxcoach.thememove.com/main/guitar	C:/xampp/htdocs/ssip/maxcoach.thememove.com/main/guitar.10d2.delayed	(from https://maxcoach.thememove.com/main/blog/page/2/)
11:09:44	0/-1	---M--	301	error ('')			https://maxcoach.thememove.com/main/maxcoach-education	C:/xampp/htdocs/ssip/maxcoach.thememove.com/main/maxcoach-education.10d3.delayed	(from https://maxcoach.thememove.com/main/blog/page/4/)
11:09:44	0/-1	---M--	301	error ('')			https://maxcoach.thememove.com/main/course-portal	C:/xampp/htdocs/ssip/maxcoach.thememove.com/main/course-portal.10d4.delayed	(from https://maxcoach.thememove.com/main/blog/page/4/)
11:09:44	0/-1	---M--	301	error ('')			https://maxcoach.thememove.com/main/distant-learning	C:/xampp/htdocs/ssip/maxcoach.thememove.com/main/distant-learning.10d5.delayed	(from https://maxcoach.thememove.com/main/blog/page/4/)
11:09:44	0/-1	---M--	301	error ('')			https://maxcoach.thememove.com/main/multimedia-pedagogy	C:/xampp/htdocs/ssip/maxcoach.thememove.com/main/multimedia-pedagogy.10d6.delayed	(from https://maxcoach.thememove.com/main/blog/page/4/)
11:09:44	0/-1	---M--	301	error ('')			https://maxcoach.thememove.com/main/modern-schooling	C:/xampp/htdocs/ssip/maxcoach.thememove.com/main/modern-schooling.10d7.delayed	(from https://maxcoach.thememove.com/main/blog/page/4/)
11:09:44	0/-1	---M--	301	error ('')			https://maxcoach.thememove.com/main/remote-training	C:/xampp/htdocs/ssip/maxcoach.thememove.com/main/remote-training.10d8.delayed	(from https://maxcoach.thememove.com/main/blog/page/4/)
11:09:44	0/-1	---M--	301	error ('')			https://maxcoach.thememove.com/main/health-coaching	C:/xampp/htdocs/ssip/maxcoach.thememove.com/main/health-coaching.10d9.delayed	(from https://maxcoach.thememove.com/main/blog/page/4/)
11:09:44	0/-1	---M--	301	error ('')			https://maxcoach.thememove.com/main/gym-coaching	C:/xampp/htdocs/ssip/maxcoach.thememove.com/main/gym-coaching.10da.delayed	(from https://maxcoach.thememove.com/main/blog/page/4/)
11:09:44	0/-1	---M--	301	error ('')			https://maxcoach.thememove.com/main/business	C:/xampp/htdocs/ssip/maxcoach.thememove.com/main/business.10db.delayed	(from https://maxcoach.thememove.com/main/blog/page/4/)
11:09:44	0/-1	---M--	301	error ('')			https://maxcoach.thememove.com/main/kitchen-coach	C:/xampp/htdocs/ssip/maxcoach.thememove.com/main/kitchen-coach.10dc.delayed	(from https://maxcoach.thememove.com/main/blog/page/4/)
11:09:44	0/-1	---M--	301	error ('')			https://maxcoach.thememove.com/main/artist	C:/xampp/htdocs/ssip/maxcoach.thememove.com/main/artist.10dd.delayed	(from https://maxcoach.thememove.com/main/blog/page/4/)
11:09:44	0/-1	---M--	301	error ('')			https://maxcoach.thememove.com/main/motivation	C:/xampp/htdocs/ssip/maxcoach.thememove.com/main/motivation.10de.delayed	(from https://maxcoach.thememove.com/main/blog/page/4/)
11:09:44	0/-1	---M--	301	error ('')			https://maxcoach.thememove.com/main/yoga	C:/xampp/htdocs/ssip/maxcoach.thememove.com/main/yoga.10df.delayed	(from https://maxcoach.thememove.com/main/blog/page/4/)
11:09:44	0/-1	---M--	301	error ('')			https://maxcoach.thememove.com/main/photography	C:/xampp/htdocs/ssip/maxcoach.thememove.com/main/photography.10e0.delayed	(from https://maxcoach.thememove.com/main/blog/page/4/)
11:09:44	0/-1	---M--	301	error ('')			https://maxcoach.thememove.com/main/personal-finance	C:/xampp/htdocs/ssip/maxcoach.thememove.com/main/personal-finance.10e1.delayed	(from https://maxcoach.thememove.com/main/blog/page/4/)
11:09:44	0/-1	---M--	301	error ('')			https://maxcoach.thememove.com/main/dancing	C:/xampp/htdocs/ssip/maxcoach.thememove.com/main/dancing.10e2.delayed	(from https://maxcoach.thememove.com/main/blog/page/4/)
11:09:44	0/-1	---M--	301	error ('')			https://maxcoach.thememove.com/main/guitar	C:/xampp/htdocs/ssip/maxcoach.thememove.com/main/guitar.10e3.delayed	(from https://maxcoach.thememove.com/main/blog/page/4/)
11:09:44	42753/42753	---M--	200	added ('OK')	image/jpeg	etag:%225ece226c-a701%22	https://maxcoach.thememove.com/main/wp-content/uploads/sites/1/2019/11/course-featured-image-01-770x400.jpg	C:/xampp/htdocs/ssip/maxcoach.thememove.com/main/wp-content/uploads/sites/1/2019/11/course-featured-image-01-770x400.jpg	(from https://maxcoach.thememove.com/main/zoom-meetings/strategic-planning-meeting/)
11:09:45	0/-1	---M--	301	error ('')			https://maxcoach.thememove.com/main/maxcoach-education	C:/xampp/htdocs/ssip/maxcoach.thememove.com/main/maxcoach-education.10e5.delayed	(from https://maxcoach.thememove.com/main/tag/artist/)
11:09:45	0/-1	---M--	301	error ('')			https://maxcoach.thememove.com/main/course-portal	C:/xampp/htdocs/ssip/maxcoach.thememove.com/main/course-portal.10e6.delayed	(from https://maxcoach.thememove.com/main/tag/artist/)
11:09:45	0/-1	---M--	301	error ('')			https://maxcoach.thememove.com/main/distant-learning	C:/xampp/htdocs/ssip/maxcoach.thememove.com/main/distant-learning.10e7.delayed	(from https://maxcoach.thememove.com/main/tag/artist/)
11:09:45	0/-1	---M--	301	error ('')			https://maxcoach.thememove.com/main/multimedia-pedagogy	C:/xampp/htdocs/ssip/maxcoach.thememove.com/main/multimedia-pedagogy.10e8.delayed	(from https://maxcoach.thememove.com/main/tag/artist/)
11:09:45	0/-1	---M--	301	error ('')			https://maxcoach.thememove.com/main/modern-schooling	C:/xampp/htdocs/ssip/maxcoach.thememove.com/main/modern-schooling.10e9.delayed	(from https://maxcoach.thememove.com/main/tag/artist/)
11:09:45	0/-1	---M--	301	error ('')			https://maxcoach.thememove.com/main/remote-training	C:/xampp/htdocs/ssip/maxcoach.thememove.com/main/remote-training.10ea.delayed	(from https://maxcoach.thememove.com/main/tag/artist/)
11:09:45	0/-1	---M--	301	error ('')			https://maxcoach.thememove.com/main/health-coaching	C:/xampp/htdocs/ssip/maxcoach.thememove.com/main/health-coaching.10eb.delayed	(from https://maxcoach.thememove.com/main/tag/artist/)
11:09:45	0/-1	---M--	301	error ('')			https://maxcoach.thememove.com/main/gym-coaching	C:/xampp/htdocs/ssip/maxcoach.thememove.com/main/gym-coaching.10ec.delayed	(from https://maxcoach.thememove.com/main/tag/artist/)
11:09:45	0/-1	---M--	301	error ('')			https://maxcoach.thememove.com/main/business	C:/xampp/htdocs/ssip/maxcoach.thememove.com/main/business.10ed.delayed	(from https://maxcoach.thememove.com/main/tag/artist/)
11:09:45	0/-1	---M--	301	error ('')			https://maxcoach.thememove.com/main/kitchen-coach	C:/xampp/htdocs/ssip/maxcoach.thememove.com/main/kitchen-coach.10ee.delayed	(from https://maxcoach.thememove.com/main/tag/artist/)
11:09:45	0/-1	---M--	301	error ('')			https://maxcoach.thememove.com/main/artist	C:/xampp/htdocs/ssip/maxcoach.thememove.com/main/artist.10ef.delayed	(from https://maxcoach.thememove.com/main/tag/artist/)
11:09:45	0/-1	---M--	301	error ('')			https://maxcoach.thememove.com/main/motivation	C:/xampp/htdocs/ssip/maxcoach.thememove.com/main/motivation.10f0.delayed	(from https://maxcoach.thememove.com/main/tag/artist/)
11:09:45	0/-1	---M--	301	error ('')			https://maxcoach.thememove.com/main/yoga	C:/xampp/htdocs/ssip/maxcoach.thememove.com/main/yoga.10f1.delayed	(from https://maxcoach.thememove.com/main/tag/artist/)
11:09:45	0/-1	---M--	301	error ('')			https://maxcoach.thememove.com/main/photography	C:/xampp/htdocs/ssip/maxcoach.thememove.com/main/photography.10f2.delayed	(from https://maxcoach.thememove.com/main/tag/artist/)
11:09:45	0/-1	---M--	301	error ('')			https://maxcoach.thememove.com/main/personal-finance	C:/xampp/htdocs/ssip/maxcoach.thememove.com/main/personal-finance.10f3.delayed	(from https://maxcoach.thememove.com/main/tag/artist/)
11:09:45	0/-1	---M--	301	error ('')			https://maxcoach.thememove.com/main/dancing	C:/xampp/htdocs/ssip/maxcoach.thememove.com/main/dancing.10f4.delayed	(from https://maxcoach.thememove.com/main/tag/artist/)
11:09:45	0/-1	---M--	301	error ('')			https://maxcoach.thememove.com/main/guitar	C:/xampp/htdocs/ssip/maxcoach.thememove.com/main/guitar.10f5.delayed	(from https://maxcoach.thememove.com/main/tag/artist/)
11:09:45	624/624	---MCZ	200	added ('OK')	application/json	date:Sat,%2024%20Sep%202022%2005:39:45%20GMT	https://maxcoach.thememove.com/main/wp-json/wp/v2/tags/93	C:/xampp/htdocs/ssip/maxcoach.thememove.com/main/wp-json/wp/v2/tags/93.json	(from https://maxcoach.thememove.com/main/tag/artist/)
11:09:45	12604/12604	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%229b72a9e46226bb31d57a1c6c31f3e82b%22	https://maxcoach.thememove.com/main/tag/artist/feed/	C:/xampp/htdocs/ssip/maxcoach.thememove.com/main/tag/artist/feed/index.html	(from https://maxcoach.thememove.com/main/tag/artist/)
11:09:45	202298/202298	---MCZ	200	added ('OK')	text/html	date:Sat,%2024%20Sep%202022%2005:39:45%20GMT	https://maxcoach.thememove.com/main/blog/page/3/	C:/xampp/htdocs/ssip/maxcoach.thememove.com/main/blog/page/3/index.html	(from https://maxcoach.thememove.com/main/blog/page/2/)
11:09:45	0/-1	---M--	301	error ('')			https://maxcoach.thememove.com/main/maxcoach-education	C:/xampp/htdocs/ssip/maxcoach.thememove.com/main/maxcoach-education.10f7.delayed	(from https://maxcoach.thememove.com/main/tag/course/)
11:09:45	0/-1	---M--	301	error ('')			https://maxcoach.thememove.com/main/course-portal	C:/xampp/htdocs/ssip/maxcoach.thememove.com/main/course-portal.10f8.delayed	(from https://maxcoach.thememove.com/main/tag/course/)
11:09:45	0/-1	---M--	301	error ('')			https://maxcoach.thememove.com/main/distant-learning	C:/xampp/htdocs/ssip/maxcoach.thememove.com/main/distant-learning.10f9.delayed	(from https://maxcoach.thememove.com/main/tag/course/)
11:09:45	0/-1	---M--	301	error ('')			https://maxcoach.thememove.com/main/multimedia-pedagogy	C:/xampp/htdocs/ssip/maxcoach.thememove.com/main/multimedia-pedagogy.10fa.delayed	(from https://maxcoach.thememove.com/main/tag/course/)
11:09:45	0/-1	---M--	301	error ('')			https://maxcoach.thememove.com/main/modern-schooling	C:/xampp/htdocs/ssip/maxcoach.thememove.com/main/modern-schooling.10fb.delayed	(from https://maxcoach.thememove.com/main/tag/course/)
11:09:45	0/-1	---M--	301	error ('')			https://maxcoach.thememove.com/main/remote-training	C:/xampp/htdocs/ssip/maxcoach.thememove.com/main/remote-training.10fc.delayed	(from https://maxcoach.thememove.com/main/tag/course/)
11:09:45	0/-1	---M--	301	error ('')			https://maxcoach.thememove.com/main/health-coaching	C:/xampp/htdocs/ssip/maxcoach.thememove.com/main/health-coaching.10fd.delayed	(from https://maxcoach.thememove.com/main/tag/course/)
11:09:45	0/-1	---M--	301	error ('')			https://maxcoach.thememove.com/main/gym-coaching	C:/xampp/htdocs/ssip/maxcoach.thememove.com/main/gym-coaching.10fe.delayed	(from https://maxcoach.thememove.com/main/tag/course/)
11:09:45	0/-1	---M--	301	error ('')			https://maxcoach.thememove.com/main/business	C:/xampp/htdocs/ssip/maxcoach.thememove.com/main/business.10ff.delayed	(from https://maxcoach.thememove.com/main/tag/course/)
11:09:45	0/-1	---M--	301	error ('')			https://maxcoach.thememove.com/main/kitchen-coach	C:/xampp/htdocs/ssip/maxcoach.thememove.com/main/kitchen-coach.1100.delayed	(from https://maxcoach.thememove.com/main/tag/course/)
11:09:45	0/-1	---M--	301	error ('')			https://maxcoach.thememove.com/main/artist	C:/xampp/htdocs/ssip/maxcoach.thememove.com/main/artist.1101.delayed	(from https://maxcoach.thememove.com/main/tag/course/)
11:09:45	0/-1	---M--	301	error ('')			https://maxcoach.thememove.com/main/motivation	C:/xampp/htdocs/ssip/maxcoach.thememove.com/main/motivation.1102.delayed	(from https://maxcoach.thememove.com/main/tag/course/)
11:09:45	0/-1	---M--	301	error ('')			https://maxcoach.thememove.com/main/yoga	C:/xampp/htdocs/ssip/maxcoach.thememove.com/main/yoga.1103.delayed	(from https://maxcoach.thememove.com/main/tag/course/)
11:09:45	0/-1	---M--	301	error ('')			https://maxcoach.thememove.com/main/photography	C:/xampp/htdocs/ssip/maxcoach.thememove.com/main/photography.1104.delayed	(from https://maxcoach.thememove.com/main/tag/course/)
11:09:45	0/-1	---M--	301	error ('')			https://maxcoach.thememove.com/main/personal-finance	C:/xampp/htdocs/ssip/maxcoach.thememove.com/main/personal-finance.1105.delayed	(from https://maxcoach.thememove.com/main/tag/course/)
11:09:45	0/-1	---M--	301	error ('')			https://maxcoach.thememove.com/main/dancing	C:/xampp/htdocs/ssip/maxcoach.thememove.com/main/dancing.1106.delayed	(from https://maxcoach.thememove.com/main/tag/course/)
11:09:45	0/-1	---M--	301	error ('')			https://maxcoach.thememove.com/main/guitar	C:/xampp/htdocs/ssip/maxcoach.thememove.com/main/guitar.1107.delayed	(from https://maxcoach.thememove.com/main/tag/course/)
11:09:45	624/624	---MCZ	200	added ('OK')	application/json	date:Sat,%2024%20Sep%202022%2005:39:45%20GMT	https://maxcoach.thememove.com/main/wp-json/wp/v2/tags/29	C:/xampp/htdocs/ssip/maxcoach.thememove.com/main/wp-json/wp/v2/tags/29.json	(from https://maxcoach.thememove.com/main/tag/course/)
11:09:46	4019/4019	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%229b72a9e46226bb31d57a1c6c31f3e82b%22	https://maxcoach.thememove.com/main/tag/course/feed/	C:/xampp/htdocs/ssip/maxcoach.thememove.com/main/tag/course/feed/index.html	(from https://maxcoach.thememove.com/main/tag/course/)
11:09:46	0/-1	---M--	301	error ('')			https://maxcoach.thememove.com/main/maxcoach-education	C:/xampp/htdocs/ssip/maxcoach.thememove.com/main/maxcoach-education.1109.delayed	(from https://maxcoach.thememove.com/main/tag/education/)
11:09:46	0/-1	---M--	301	error ('')			https://maxcoach.thememove.com/main/course-portal	C:/xampp/htdocs/ssip/maxcoach.thememove.com/main/course-portal.110a.delayed	(from https://maxcoach.thememove.com/main/tag/education/)
11:09:46	0/-1	---M--	301	error ('')			https://maxcoach.thememove.com/main/distant-learning	C:/xampp/htdocs/ssip/maxcoach.thememove.com/main/distant-learning.110b.delayed	(from https://maxcoach.thememove.com/main/tag/education/)
11:09:46	0/-1	---M--	301	error ('')			https://maxcoach.thememove.com/main/multimedia-pedagogy	C:/xampp/htdocs/ssip/maxcoach.thememove.com/main/multimedia-pedagogy.110c.delayed	(from https://maxcoach.thememove.com/main/tag/education/)
11:09:46	0/-1	---M--	301	error ('')			https://maxcoach.thememove.com/main/modern-schooling	C:/xampp/htdocs/ssip/maxcoach.thememove.com/main/modern-schooling.110d.delayed	(from https://maxcoach.thememove.com/main/tag/education/)
11:09:46	0/-1	---M--	301	error ('')			https://maxcoach.thememove.com/main/remote-training	C:/xampp/htdocs/ssip/maxcoach.thememove.com/main/remote-training.110e.delayed	(from https://maxcoach.thememove.com/main/tag/education/)
11:09:46	0/-1	---M--	301	error ('')			https://maxcoach.thememove.com/main/health-coaching	C:/xampp/htdocs/ssip/maxcoach.thememove.com/main/health-coaching.110f.delayed	(from https://maxcoach.thememove.com/main/tag/education/)
11:09:46	0/-1	---M--	301	error ('')			https://maxcoach.thememove.com/main/gym-coaching	C:/xampp/htdocs/ssip/maxcoach.thememove.com/main/gym-coaching.1110.delayed	(from https://maxcoach.thememove.com/main/tag/education/)
11:09:46	0/-1	---M--	301	error ('')			https://maxcoach.thememove.com/main/business	C:/xampp/htdocs/ssip/maxcoach.thememove.com/main/business.1111.delayed	(from https://maxcoach.thememove.com/main/tag/education/)
11:09:46	0/-1	---M--	301	error ('')			https://maxcoach.thememove.com/main/kitchen-coach	C:/xampp/htdocs/ssip/maxcoach.thememove.com/main/kitchen-coach.1112.delayed	(from https://maxcoach.thememove.com/main/tag/education/)
11:09:46	0/-1	---M--	301	error ('')			https://maxcoach.thememove.com/main/artist	C:/xampp/htdocs/ssip/maxcoach.thememove.com/main/artist.1113.delayed	(from https://maxcoach.thememove.com/main/tag/education/)
11:09:46	0/-1	---M--	301	error ('')			https://maxcoach.thememove.com/main/motivation	C:/xampp/htdocs/ssip/maxcoach.thememove.com/main/motivation.1114.delayed	(from https://maxcoach.thememove.com/main/tag/education/)
11:09:46	0/-1	---M--	301	error ('')			https://maxcoach.thememove.com/main/yoga	C:/xampp/htdocs/ssip/maxcoach.thememove.com/main/yoga.1115.delayed	(from https://maxcoach.thememove.com/main/tag/education/)
11:09:46	0/-1	---M--	301	error ('')			https://maxcoach.thememove.com/main/photography	C:/xampp/htdocs/ssip/maxcoach.thememove.com/main/photography.1116.delayed	(from https://maxcoach.thememove.com/main/tag/education/)
11:09:46	0/-1	---M--	301	error ('')			https://maxcoach.thememove.com/main/personal-finance	C:/xampp/htdocs/ssip/maxcoach.thememove.com/main/personal-finance.1117.delayed	(from https://maxcoach.thememove.com/main/tag/education/)
11:09:46	0/-1	---M--	301	error ('')			https://maxcoach.thememove.com/main/dancing	C:/xampp/htdocs/ssip/maxcoach.thememove.com/main/dancing.1118.delayed	(from https://maxcoach.thememove.com/main/tag/education/)
11:09:46	0/-1	---M--	301	error ('')			https://maxcoach.thememove.com/main/guitar	C:/xampp/htdocs/ssip/maxcoach.thememove.com/main/guitar.1119.delayed	(from https://maxcoach.thememove.com/main/tag/education/)
11:09:46	633/633	---MCZ	200	added ('OK')	application/json	date:Sat,%2024%20Sep%202022%2005:39:46%20GMT	https://maxcoach.thememove.com/main/wp-json/wp/v2/tags/30	C:/xampp/htdocs/ssip/maxcoach.thememove.com/main/wp-json/wp/v2/tags/30.json	(from https://maxcoach.thememove.com/main/tag/education/)
11:09:46	8464/8464	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%229b72a9e46226bb31d57a1c6c31f3e82b%22	https://maxcoach.thememove.com/main/tag/education/feed/	C:/xampp/htdocs/ssip/maxcoach.thememove.com/main/tag/education/feed/index.html	(from https://maxcoach.thememove.com/main/tag/education/)
11:09:47	0/-1	---M--	301	error ('')			https://maxcoach.thememove.com/main/maxcoach-education	C:/xampp/htdocs/ssip/maxcoach.thememove.com/main/maxcoach-education.111b.delayed	(from https://maxcoach.thememove.com/main/tag/finance/)
11:09:47	0/-1	---M--	301	error ('')			https://maxcoach.thememove.com/main/course-portal	C:/xampp/htdocs/ssip/maxcoach.thememove.com/main/course-portal.111c.delayed	(from https://maxcoach.thememove.com/main/tag/finance/)
11:09:47	0/-1	---M--	301	error ('')			https://maxcoach.thememove.com/main/distant-learning	C:/xampp/htdocs/ssip/maxcoach.thememove.com/main/distant-learning.111d.delayed	(from https://maxcoach.thememove.com/main/tag/finance/)
11:09:47	0/-1	---M--	301	error ('')			https://maxcoach.thememove.com/main/multimedia-pedagogy	C:/xampp/htdocs/ssip/maxcoach.thememove.com/main/multimedia-pedagogy.111e.delayed	(from https://maxcoach.thememove.com/main/tag/finance/)
11:09:47	0/-1	---M--	301	error ('')			https://maxcoach.thememove.com/main/modern-schooling	C:/xampp/htdocs/ssip/maxcoach.thememove.com/main/modern-schooling.111f.delayed	(from https://maxcoach.thememove.com/main/tag/finance/)
